date,precipitation,temp_max,temp_min,wind,weather
2020-04-27,0.0,19.3,2.9,2.333333333333333,fog
2020-04-28,4.4,10.1,7.9,3.4583333333333335,rain
2020-04-29,3.2,15.3,8.1,4.833333333333334,rain
2020-04-30,2.4,16.0,9.2,6.958333333333333,rain
2020-05-01,5.5,13.8,8.7,6.416666666666667,rain
2020-05-02,0.0,13.1,8.2,4.583333333333334,sun
2020-05-03,0.5,16.3,9.7,2.666666666666667,rain
2020-05-04,0.5,15.5,5.3,4.458333333333334,rain
2020-05-05,0.0,13.9,4.3,4.583333333333334,sun
2020-05-06,0.0,16.6,3.5,3.041666666666667,sun
2020-05-07,0.0,19.9,4.8,1.4583333333333335,sun
2020-05-08,0.0,21.5,6.9,1.5,fog
2020-05-09,0.0,24.2,8.5,3.3333333333333335,sun
2020-05-10,0.0,21.7,8.0,5.458333333333334,sun
2020-05-11,0.0,11.8,3.7,7.083333333333333,sun
2020-05-12,0.0,12.3,2.8,2.625,rain
2020-05-13,0.0,11.2,3.4,4.375,sun
2020-05-14,0.0,11.7,1.5,3.9166666666666665,sun
2020-05-15,0.0,14.5,1.5,2.125,sun
2020-05-16,0.0,14.5,5.1,3.75,sun
2020-05-17,0.0,18.2,6.7,3.6666666666666665,sun
2020-05-18,0.0,19.3,10.0,4.541666666666666,sun
2020-05-19,0.0,20.1,10.9,2.875,sun
2020-05-20,0.0,22.4,10.6,2.125,sun
2020-05-21,0.0,26.5,11.3,1.9166666666666667,sun
2020-05-22,0.2,23.2,14.4,7.291666666666667,rain
2020-05-23,0.0,18.4,13.1,8.0,sun
2020-05-24,0.8,15.2,11.9,4.833333333333334,rain
2020-05-25,0.0,19.3,9.5,2.666666666666667,fog
2020-05-26,0.0,23.0,8.9,1.9583333333333333,fog
2020-05-27,0.0,20.4,11.4,3.375,sun
2020-05-28,0.0,19.9,9.4,5.083333333333334,sun
2020-05-29,0.0,21.4,6.8,3.9583333333333335,sun
2020-05-30,0.0,23.4,8.6,4.375,sun
2020-05-31,0.0,22.6,11.4,5.0,sun
2020-06-01,0.0,24.2,10.0,3.7083333333333335,sun
2020-06-02,0.0,25.4,11.7,2.125,sun
2020-06-03,0.0,21.4,12.2,3.5833333333333335,sun
2020-06-04,0.7,15.4,8.8,4.583333333333334,rain
2020-06-05,16.8,12.9,7.3,5.208333333333334,rain
2020-06-06,7.3,15.5,9.3,7.875,rain
2020-06-07,5.8,14.9,9.9,4.25,rain
2020-06-08,2.1,17.4,10.9,3.6666666666666665,rain
2020-06-09,0.0,16.3,7.7,2.916666666666667,sun
2020-06-10,0.0,17.6,7.0,1.7916666666666667,rain
2020-06-11,1.5,18.0,12.6,2.791666666666667,rain
2020-06-12,17.5,25.0,13.3,3.7916666666666665,fog
2020-06-13,0.9,24.3,15.4,2.625,rain
2020-06-14,26.1,19.6,14.6,2.333333333333333,rain
2020-06-15,0.0,24.0,15.2,2.375,rain
2020-06-16,2.5,22.9,15.8,2.291666666666667,rain
2020-06-17,30.6,23.9,14.2,3.125,rain
2020-06-18,10.0,22.5,13.8,3.3333333333333335,fog
2020-06-19,0.0,20.7,11.9,3.75,fog
2020-06-20,0.0,21.0,13.0,2.791666666666667,sun
2020-06-21,0.0,23.3,15.0,5.083333333333334,sun
2020-06-22,0.0,21.4,13.0,2.416666666666667,sun
2020-06-23,0.0,24.8,12.4,2.083333333333333,sun
2020-06-24,0.0,29.7,15.8,3.7916666666666665,sun
2020-06-25,0.0,29.1,18.7,4.916666666666666,sun
2020-06-26,0.6,30.6,19.9,3.4583333333333335,rain
2020-06-27,1.6,23.3,17.9,5.333333333333334,rain
2020-06-28,0.0,20.5,15.1,8.25,rain
2020-06-29,0.1,18.4,14.1,8.833333333333332,rain
2020-06-30,12.2,18.8,15.3,6.875,rain
2020-07-01,0.6,19.8,16.0,6.0,rain
2020-07-02,0.1,19.6,15.1,5.375,rain
2020-07-03,0.0,20.6,12.8,7.041666666666667,rain
2020-07-04,10.8,18.9,14.7,8.958333333333332,rain
2020-07-05,0.0,20.4,15.5,10.25,sun
2020-07-06,0.5,17.0,10.3,5.416666666666666,rain
2020-07-07,1.5,18.6,11.2,3.3333333333333335,rain
2020-07-08,5.5,18.3,13.4,2.291666666666667,rain
2020-07-09,6.4,18.0,16.2,5.958333333333334,rain
2020-07-10,4.8,17.7,10.4,3.375,rain
2020-07-11,0.6,18.6,9.4,2.541666666666667,rain
2020-07-12,0.0,19.8,9.3,1.75,fog
2020-07-13,0.0,22.1,9.3,2.0,fog
2020-07-14,7.8,17.7,11.2,2.333333333333333,rain
2020-07-15,0.0,19.9,10.6,2.375,sun
2020-07-16,2.6,19.4,14.6,3.083333333333333,rain
2020-07-17,0.0,23.3,15.0,1.625,rain
2020-07-18,0.0,24.3,14.6,2.875,sun
2020-07-19,3.2,22.3,12.9,2.583333333333333,rain
2020-07-20,0.0,19.9,10.5,2.958333333333333,sun
2020-07-21,0.0,19.9,9.6,2.75,sun
